club_key,grade_key,display_name,squad_number,playhq_id
woods-panthers,amnd-winter-2006-sub-junior-6,Woods Panthers,,archive:amnd-winter-2006:sub-junior-6:woods-panthers:none
adelaide-cougars,amnd-winter-2006-sub-junior-6,Adelaide Cougars,,archive:amnd-winter-2006:sub-junior-6:adelaide-cougars:none
oakdale-netball-club-sa,amnd-winter-2006-sub-junior-7,Oakdale,,archive:amnd-winter-2006:sub-junior-7:oakdale-netball-club-sa:none
woods-panthers,amnd-winter-2006-sub-junior-7,Woods Panthers,,archive:amnd-winter-2006:sub-junior-7:woods-panthers:none
cheerio-netball-club,amnd-winter-2006-sub-junior-7,Cheerio,,archive:amnd-winter-2006:sub-junior-7:cheerio-netball-club:none
matrics,amnd-winter-2006-sub-junior-7,Matrics,,archive:amnd-winter-2006:sub-junior-7:matrics:none
tango-netball-club-inc,amnd-winter-2006-sub-junior-7,Tango,,archive:amnd-winter-2006:sub-junior-7:tango-netball-club-inc:none
garville,amnd-winter-2006-sub-junior-7,Garville,,archive:amnd-winter-2006:sub-junior-7:garville:none
woods-panthers,amnd-winter-2006-sub-junior-8,Woods Panthers,,archive:amnd-winter-2006:sub-junior-8:woods-panthers:none
semaphore,amnd-winter-2006-sub-junior-8,Semaphore,,archive:amnd-winter-2006:sub-junior-8:semaphore:none
cheerio-netball-club,amnd-winter-2006-sub-junior-8,Cheerio,,archive:amnd-winter-2006:sub-junior-8:cheerio-netball-club:none
matrics,amnd-winter-2006-sub-junior-8,Matrics,,archive:amnd-winter-2006:sub-junior-8:matrics:none
metro-jets,amnd-winter-2006-sub-junior-8,Western Jets,,archive:amnd-winter-2006:sub-junior-8:metro-jets:none
garville,amnd-winter-2006-sub-junior-8,Garville,,archive:amnd-winter-2006:sub-junior-8:garville:none
oakdale-netball-club-sa,amnd-winter-2006-sub-junior-8,Oakdale,,archive:amnd-winter-2006:sub-junior-8:oakdale-netball-club-sa:none
fielders-flames,amnd-winter-2007-a-grade,Flames,,archive:amnd-winter-2007:a-grade:fielders-flames:none
sacred-heart-o-c,amnd-winter-2007-a-grade,Sacred Heart O.C.,,archive:amnd-winter-2007:a-grade:sacred-heart-o-c:none
contax,amnd-winter-2007-a-grade,Contax,,archive:amnd-winter-2007:a-grade:contax:none
norwood-netball-club,amnd-winter-2007-a-grade,Newton Jaguars,,archive:amnd-winter-2007:a-grade:norwood-netball-club:none
garville,amnd-winter-2007-a-grade,Garville,,archive:amnd-winter-2007:a-grade:garville:none
cheerio-netball-club,amnd-winter-2007-a-grade,Cheerio,,archive:amnd-winter-2007:a-grade:cheerio-netball-club:none
adelaide-wildcats,amnd-winter-2007-a-grade,Adelaide Wildcats,,archive:amnd-winter-2007:a-grade:adelaide-wildcats:none
woods-panthers,amnd-winter-2007-a-grade,Woods Panthers,,archive:amnd-winter-2007:a-grade:woods-panthers:none
norwood-netball-club,amnd-winter-2007-amnd-league,Newton Jaguars,,archive:amnd-winter-2007:amnd-league:norwood-netball-club:none
adelaide-wildcats,amnd-winter-2007-amnd-league,Adelaide Wildcats,,archive:amnd-winter-2007:amnd-league:adelaide-wildcats:none
contax,amnd-winter-2007-amnd-league,Contax,,archive:amnd-winter-2007:amnd-league:contax:none
cheerio-netball-club,amnd-winter-2007-amnd-league,Cheerio,,archive:amnd-winter-2007:amnd-league:cheerio-netball-club:none
harlequin,amnd-winter-2007-amnd-league,Harlequin,,archive:amnd-winter-2007:amnd-league:harlequin:none
woods-panthers,amnd-winter-2007-amnd-league,Woods Panthers,,archive:amnd-winter-2007:amnd-league:woods-panthers:none
matrics,amnd-winter-2007-amnd-league,Matrics,,archive:amnd-winter-2007:amnd-league:matrics:none
adelaide-cougars,amnd-winter-2007-amnd-league,Adelaide Cougars,,archive:amnd-winter-2007:amnd-league:adelaide-cougars:none
oakdale-netball-club-sa,amnd-winter-2007-amnd-league,Oakdale,,archive:amnd-winter-2007:amnd-league:oakdale-netball-club-sa:none
garville,amnd-winter-2007-amnd-league,Garville,,archive:amnd-winter-2007:amnd-league:garville:none
city-coasters,amnd-winter-2007-b-1,City Coasters,,archive:amnd-winter-2007:b-1:city-coasters:none
adelaide-university,amnd-winter-2007-b-1,Adelaide Uniiversity,,archive:amnd-winter-2007:b-1:adelaide-university:none
metro-jets,amnd-winter-2007-b-1,Western Jets,,archive:amnd-winter-2007:b-1:metro-jets:none
harlequin,amnd-winter-2007-b-1,Harlequin,,archive:amnd-winter-2007:b-1:harlequin:none
tango-netball-club-inc,amnd-winter-2007-b-1,Tango,,archive:amnd-winter-2007:b-1:tango-netball-club-inc:none
contax,amnd-winter-2007-b-1,Contax,,archive:amnd-winter-2007:b-1:contax:none
westminster-o-s,amnd-winter-2007-b-1,Westminster O.S.,,archive:amnd-winter-2007:b-1:westminster-o-s:none
oakdale-netball-club-sa,amnd-winter-2007-b-1,Oakdale,,archive:amnd-winter-2007:b-1:oakdale-netball-club-sa:none
matrics,amnd-winter-2007-b-1,Matrics,,archive:amnd-winter-2007:b-1:matrics:none
adelaide-cougars,amnd-winter-2007-b-1,Adelaide Cougars,,archive:amnd-winter-2007:b-1:adelaide-cougars:none
scotch-old-scholars,amnd-winter-2007-b-2,Scotch O.S.,,archive:amnd-winter-2007:b-2:scotch-old-scholars:none
adelaide-swish,amnd-winter-2007-b-2,Adelaide Swish,,archive:amnd-winter-2007:b-2:adelaide-swish:none
contax,amnd-winter-2007-b-2,Contax,,archive:amnd-winter-2007:b-2:contax:none
adelaide-cougars,amnd-winter-2007-b-2,Adelaide Cougars,,archive:amnd-winter-2007:b-2:adelaide-cougars:none
cheerio-netball-club,amnd-winter-2007-b-2,Cheerio,,archive:amnd-winter-2007:b-2:cheerio-netball-club:none
adelaide-wildcats,amnd-winter-2007-b-2,Adelaide Wildcats,,archive:amnd-winter-2007:b-2:adelaide-wildcats:none
woods-panthers,amnd-winter-2007-b-2,Woods Panthers,,archive:amnd-winter-2007:b-2:woods-panthers:none
harlequin,amnd-winter-2007-b-2,Harlequin,,archive:amnd-winter-2007:b-2:harlequin:none
adelaide-university,amnd-winter-2007-b-2,Adelaide Uniiversity,,archive:amnd-winter-2007:b-2:adelaide-university:none
garville,amnd-winter-2007-b-2,Garville,,archive:amnd-winter-2007:b-2:garville:none
contax,amnd-winter-2007-b-3,Contax,,archive:amnd-winter-2007:b-3:contax:none
semaphore,amnd-winter-2007-b-3,Semaphore,,archive:amnd-winter-2007:b-3:semaphore:none
noarlunga,amnd-winter-2007-b-3,Noarlunga,,archive:amnd-winter-2007:b-3:noarlunga:none
pembroke-o-s,amnd-winter-2007-b-3,Pembroke O.S.,,archive:amnd-winter-2007:b-3:pembroke-o-s:none
flinders-university,amnd-winter-2007-b-3,Flinders University,,archive:amnd-winter-2007:b-3:flinders-university:none
tango-netball-club-inc,amnd-winter-2007-b-3,Tango,,archive:amnd-winter-2007:b-3:tango-netball-club-inc:none
cheerio-netball-club,amnd-winter-2007-b-3,Cheerio,,archive:amnd-winter-2007:b-3:cheerio-netball-club:none
matrics,amnd-winter-2007-b-3,Matrics,,archive:amnd-winter-2007:b-3:matrics:none
norwood-netball-club,amnd-winter-2007-b-3,Newton Jaguars,,archive:amnd-winter-2007:b-3:norwood-netball-club:none
adelaide-cougars,amnd-winter-2007-b-3,Adelaide Cougars,,archive:amnd-winter-2007:b-3:adelaide-cougars:none
seymour-o-c,amnd-winter-2007-b-4,Seymour O.C.,,archive:amnd-winter-2007:b-4:seymour-o-c:none
contax,amnd-winter-2007-b-4,Contax,,archive:amnd-winter-2007:b-4:contax:none
garville,amnd-winter-2007-b-4,Garville,,archive:amnd-winter-2007:b-4:garville:none
sacred-heart-o-c,amnd-winter-2007-b-4,Sacred Heart O.C.,,archive:amnd-winter-2007:b-4:sacred-heart-o-c:none
harlequin,amnd-winter-2007-b-4,Harlequin,,archive:amnd-winter-2007:b-4:harlequin:none
metro-jets,amnd-winter-2007-b-4,Western Jets,,archive:amnd-winter-2007:b-4:metro-jets:none
flinders-university,amnd-winter-2007-b-4,Flinders University,,archive:amnd-winter-2007:b-4:flinders-university:none
adelaide-university,amnd-winter-2007-b-4,Adelaide University,,archive:amnd-winter-2007:b-4:adelaide-university:none
oakdale-netball-club-sa,amnd-winter-2007-b-4,Oakdale,,archive:amnd-winter-2007:b-4:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2007-b-4,Newton Jaguars,,archive:amnd-winter-2007:b-4:norwood-netball-club:none
city-coasters,amnd-winter-2007-c-1,City Coasters,,archive:amnd-winter-2007:c-1:city-coasters:none
westminster-o-s,amnd-winter-2007-c-1,Westminster O.S.,,archive:amnd-winter-2007:c-1:westminster-o-s:none
woods-panthers,amnd-winter-2007-c-1,Woods Panthers,,archive:amnd-winter-2007:c-1:woods-panthers:none
adelaide-cougars,amnd-winter-2007-c-1,Adelaide Cougars,,archive:amnd-winter-2007:c-1:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2007-c-1,Tango,,archive:amnd-winter-2007:c-1:tango-netball-club-inc:none
adelaide-wildcats,amnd-winter-2007-c-1,Adelaide Wildcats,,archive:amnd-winter-2007:c-1:adelaide-wildcats:none
metro-jets,amnd-winter-2007-c-1,Western Jets,,archive:amnd-winter-2007:c-1:metro-jets:none
matrics,amnd-winter-2007-c-1,Matrics,,archive:amnd-winter-2007:c-1:matrics:none
garville,amnd-winter-2007-c-1,Garville,,archive:amnd-winter-2007:c-1:garville:none
cheerio-netball-club,amnd-winter-2007-c-2,Cheerio,,archive:amnd-winter-2007:c-2:cheerio-netball-club:none
tango-netball-club-inc,amnd-winter-2007-c-2,Tango,,archive:amnd-winter-2007:c-2:tango-netball-club-inc:none
woods-panthers,amnd-winter-2007-c-2,Woods Panthers,,archive:amnd-winter-2007:c-2:woods-panthers:none
semaphore,amnd-winter-2007-c-2,Semaphore,,archive:amnd-winter-2007:c-2:semaphore:none
harlequin,amnd-winter-2007-c-2,Harlequin,,archive:amnd-winter-2007:c-2:harlequin:none
adelaide-university,amnd-winter-2007-c-2,Adelaide University,,archive:amnd-winter-2007:c-2:adelaide-university:none
pembroke-o-s,amnd-winter-2007-c-2,Pembroke O.S.,,archive:amnd-winter-2007:c-2:pembroke-o-s:none
flinders-university,amnd-winter-2007-c-2,Flinders University,,archive:amnd-winter-2007:c-2:flinders-university:none
sacred-heart-o-c,amnd-winter-2007-c-2,Sacred Heart O.C.,,archive:amnd-winter-2007:c-2:sacred-heart-o-c:none
city-coasters,amnd-winter-2007-c-3,City Coasters,,archive:amnd-winter-2007:c-3:city-coasters:none
old-ignatians,amnd-winter-2007-c-3,Old Ignatian,,archive:amnd-winter-2007:c-3:old-ignatians:none
annesley-o-s,amnd-winter-2007-c-3,Annesley O.S.,,archive:amnd-winter-2007:c-3:annesley-o-s:none
westminster-o-s,amnd-winter-2007-c-3,Westminster O.S.,,archive:amnd-winter-2007:c-3:westminster-o-s:none
woods-panthers,amnd-winter-2007-c-3,Woods Panthers,,archive:amnd-winter-2007:c-3:woods-panthers:none
sacred-heart-o-c,amnd-winter-2007-c-3,Sacred Heart O.C.,,archive:amnd-winter-2007:c-3:sacred-heart-o-c:none
adelaide-university,amnd-winter-2007-c-3,Adelaide University,,archive:amnd-winter-2007:c-3:adelaide-university:none
contax,amnd-winter-2007-c-3,Contax,,archive:amnd-winter-2007:c-3:contax:none
flinders-university,amnd-winter-2007-c-3,Flinders University,,archive:amnd-winter-2007:c-3:flinders-university:none
city-coasters,amnd-winter-2007-c-4,City Coasters,,archive:amnd-winter-2007:c-4:city-coasters:none
westminster-o-s,amnd-winter-2007-c-4,Westminster O.S.,,archive:amnd-winter-2007:c-4:westminster-o-s:none
semaphore,amnd-winter-2007-c-4,Semaphore,,archive:amnd-winter-2007:c-4:semaphore:none
flinders-university,amnd-winter-2007-c-4,Flinders University,,archive:amnd-winter-2007:c-4:flinders-university:none
tango-netball-club-inc,amnd-winter-2007-c-4,Tango,,archive:amnd-winter-2007:c-4:tango-netball-club-inc:none
cheerio-netball-club,amnd-winter-2007-c-4,Cheerio,,archive:amnd-winter-2007:c-4:cheerio-netball-club:none
annesley-o-s,amnd-winter-2007-c-4,Annesley O.S.,,archive:amnd-winter-2007:c-4:annesley-o-s:none
sacred-heart-o-c,amnd-winter-2007-c-4,Sacred Heart O.C.,,archive:amnd-winter-2007:c-4:sacred-heart-o-c:none
norwood-netball-club,amnd-winter-2007-h-grade,Newton Jaguars,,archive:amnd-winter-2007:h-grade:norwood-netball-club:none
metro-jets,amnd-winter-2007-h-grade,Western Jets,,archive:amnd-winter-2007:h-grade:metro-jets:none
harlequin,amnd-winter-2007-h-grade,Harlequin,,archive:amnd-winter-2007:h-grade:harlequin:none
contax,amnd-winter-2007-h-grade,Contax,,archive:amnd-winter-2007:h-grade:contax:none
woods-panthers,amnd-winter-2007-h-grade,Woods Panthers,,archive:amnd-winter-2007:h-grade:woods-panthers:none
harlequin,amnd-winter-2007-inter-1,Harlequin,,archive:amnd-winter-2007:inter-1:harlequin:none
oakdale-netball-club-sa,amnd-winter-2007-inter-1,Oakdale,,archive:amnd-winter-2007:inter-1:oakdale-netball-club-sa:none
contax,amnd-winter-2007-inter-1,Contax,,archive:amnd-winter-2007:inter-1:contax:none
adelaide-cougars,amnd-winter-2007-inter-1,Adelaide Cougars,,archive:amnd-winter-2007:inter-1:adelaide-cougars:none
norwood-netball-club,amnd-winter-2007-inter-1,Newton Jaguars,,archive:amnd-winter-2007:inter-1:norwood-netball-club:none
matrics,amnd-winter-2007-inter-1,Matrics,,archive:amnd-winter-2007:inter-1:matrics:none
tango-netball-club-inc,amnd-winter-2007-inter-1,Tango,,archive:amnd-winter-2007:inter-1:tango-netball-club-inc:none
woods-panthers,amnd-winter-2007-inter-1,Woods Panthers,,archive:amnd-winter-2007:inter-1:woods-panthers:none
heatwave,amnd-winter-2007-inter-1,Heatwave,,archive:amnd-winter-2007:inter-1:heatwave:none
garville,amnd-winter-2007-inter-1,Garville,,archive:amnd-winter-2007:inter-1:garville:none
woods-panthers,amnd-winter-2007-inter-2,Woods Panthers,1,archive:amnd-winter-2007:inter-2:woods-panthers:1
harlequin,amnd-winter-2007-inter-2,Harlequin,,archive:amnd-winter-2007:inter-2:harlequin:none
contax,amnd-winter-2007-inter-2,Contax,1,archive:amnd-winter-2007:inter-2:contax:1
contax,amnd-winter-2007-inter-2,Contax,2,archive:amnd-winter-2007:inter-2:contax:2
oakdale-netball-club-sa,amnd-winter-2007-inter-2,Oakdale,,archive:amnd-winter-2007:inter-2:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2007-inter-2,Newton Jaguars,,archive:amnd-winter-2007:inter-2:norwood-netball-club:none
woods-panthers,amnd-winter-2007-inter-2,Woods Panthers,2,archive:amnd-winter-2007:inter-2:woods-panthers:2
matrics,amnd-winter-2007-inter-2,Matrics,,archive:amnd-winter-2007:inter-2:matrics:none
tango-netball-club-inc,amnd-winter-2007-inter-2,Tango,,archive:amnd-winter-2007:inter-2:tango-netball-club-inc:none
metro-jets,amnd-winter-2007-inter-2,Western Jets,,archive:amnd-winter-2007:inter-2:metro-jets:none
oakdale-netball-club-sa,amnd-winter-2007-inter-3,Oakdale,,archive:amnd-winter-2007:inter-3:oakdale-netball-club-sa:none
norwood-netball-club,amnd-winter-2007-inter-3,Newton Jaguars,,archive:amnd-winter-2007:inter-3:norwood-netball-club:none
cheerio-netball-club,amnd-winter-2007-inter-3,Cheerio,,archive:amnd-winter-2007:inter-3:cheerio-netball-club:none
adelaide-wildcats,amnd-winter-2007-inter-3,Adelaide Wildcats,,archive:amnd-winter-2007:inter-3:adelaide-wildcats:none
garville,amnd-winter-2007-inter-3,Garville,1,archive:amnd-winter-2007:inter-3:garville:1
harlequin,amnd-winter-2007-inter-3,Harlequin,,archive:amnd-winter-2007:inter-3:harlequin:none
adelaide-cougars,amnd-winter-2007-inter-3,Adelaide Cougars,1,archive:amnd-winter-2007:inter-3:adelaide-cougars:1
garville,amnd-winter-2007-inter-3,Garville,2,archive:amnd-winter-2007:inter-3:garville:2
adelaide-cougars,amnd-winter-2007-inter-3,Adelaide Cougars,2,archive:amnd-winter-2007:inter-3:adelaide-cougars:2
noarlunga,amnd-winter-2007-inter-3,Noarlunga,,archive:amnd-winter-2007:inter-3:noarlunga:none
contax,amnd-winter-2007-inter-4,Contax,1,archive:amnd-winter-2007:inter-4:contax:1
garville,amnd-winter-2007-inter-4,Garville,,archive:amnd-winter-2007:inter-4:garville:none
contax,amnd-winter-2007-inter-4,Contax,2,archive:amnd-winter-2007:inter-4:contax:2
norwood-netball-club,amnd-winter-2007-inter-4,Newton Jaguars,,archive:amnd-winter-2007:inter-4:norwood-netball-club:none
oakdale-netball-club-sa,amnd-winter-2007-inter-4,Oakdale,,archive:amnd-winter-2007:inter-4:oakdale-netball-club-sa:none
metro-jets,amnd-winter-2007-inter-4,Western Jets,,archive:amnd-winter-2007:inter-4:metro-jets:none
camden,amnd-winter-2007-inter-4,Camden,,archive:amnd-winter-2007:inter-4:camden:none
tango-netball-club-inc,amnd-winter-2007-inter-4,Tango,,archive:amnd-winter-2007:inter-4:tango-netball-club-inc:none
matrics,amnd-winter-2007-inter-4,Matrics,,archive:amnd-winter-2007:inter-4:matrics:none
norwood-netball-club,amnd-winter-2007-inter-5,Newton Jaguars,,archive:amnd-winter-2007:inter-5:norwood-netball-club:none
cheerio-netball-club,amnd-winter-2007-inter-5,Cheerio,,archive:amnd-winter-2007:inter-5:cheerio-netball-club:none
woods-panthers,amnd-winter-2007-inter-5,Woods Panthers,,archive:amnd-winter-2007:inter-5:woods-panthers:none
adelaide-cougars,amnd-winter-2007-inter-5,Adelaide Cougars,,archive:amnd-winter-2007:inter-5:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2007-inter-5,Tango,,archive:amnd-winter-2007:inter-5:tango-netball-club-inc:none
metro-jets,amnd-winter-2007-inter-5,Western Jets,,archive:amnd-winter-2007:inter-5:metro-jets:none
garville,amnd-winter-2007-inter-5,Garville,,archive:amnd-winter-2007:inter-5:garville:none
adelaide-wildcats,amnd-winter-2007-inter-5,Adelaide Wildcats,,archive:amnd-winter-2007:inter-5:adelaide-wildcats:none
contax,amnd-winter-2007-junior-1,Contax,,archive:amnd-winter-2007:junior-1:contax:none
adelaide-cougars,amnd-winter-2007-junior-1,Adelaide Cougars,,archive:amnd-winter-2007:junior-1:adelaide-cougars:none
tango-netball-club-inc,amnd-winter-2007-junior-1,Tango,,archive:amnd-winter-2007:junior-1:tango-netball-club-inc:none
harlequin,amnd-winter-2007-junior-1,Harlequin,1,archive:amnd-winter-2007:junior-1:harlequin:1
metro-jets,amnd-winter-2007-junior-1,Western Jets,,archive:amnd-winter-2007:junior-1:metro-jets:none
oakdale-netball-club-sa,amnd-winter-2007-junior-1,Oakdale,,archive:amnd-winter-2007:junior-1:oakdale-netball-club-sa:none
garville,amnd-winter-2007-junior-1,Garville,,archive:amnd-winter-2007:junior-1:garville:none
matrics,amnd-winter-2007-junior-1,Matrics,,archive:amnd-winter-2007:junior-1:matrics:none
harlequin,amnd-winter-2007-junior-1,Harlequin,2,archive:amnd-winter-2007:junior-1:harlequin:2
norwood-netball-club,amnd-winter-2007-junior-1,Newton Jaguars,,archive:amnd-winter-2007:junior-1:norwood-netball-club:none
metro-jets,amnd-winter-2007-junior-2,Western Jets,,archive:amnd-winter-2007:junior-2:metro-jets:none
contax,amnd-winter-2007-junior-2,Contax,,archive:amnd-winter-2007:junior-2:contax:none
tango-netball-club-inc,amnd-winter-2007-junior-2,Tango,2,archive:amnd-winter-2007:junior-2:tango-netball-club-inc:2
tango-netball-club-inc,amnd-winter-2007-junior-2,Tango,1,archive:amnd-winter-2007:junior-2:tango-netball-club-inc:1
woods-panthers,amnd-winter-2007-junior-2,Woods Panthers,2,archive:amnd-winter-2007:junior-2:woods-panthers:2
woods-panthers,amnd-winter-2007-junior-2,Woods Panthers,1,archive:amnd-winter-2007:junior-2:woods-panthers:1
matrics,amnd-winter-2007-junior-2,Matrics,,archive:amnd-winter-2007:junior-2:matrics:none
harlequin,amnd-winter-2007-junior-2,Harlequin,,archive:amnd-winter-2007:junior-2:harlequin:none
adelaide-cougars,amnd-winter-2007-junior-2,Adelaide Cougars,,archive:amnd-winter-2007:junior-2:adelaide-cougars:none
norwood-netball-club,amnd-winter-2007-junior-2,Newton Jaguars,,archive:amnd-winter-2007:junior-2:norwood-netball-club:none
noarlunga,amnd-winter-2007-junior-3,Noarlunga,,archive:amnd-winter-2007:junior-3:noarlunga:none
contax,amnd-winter-2007-junior-3,Contax,,archive:amnd-winter-2007:junior-3:contax:none
metro-jets,amnd-winter-2007-junior-3,Western Jets,1,archive:amnd-winter-2007:junior-3:metro-jets:1
metro-jets,amnd-winter-2007-junior-3,Western Jets,2,archive:amnd-winter-2007:junior-3:metro-jets:2
garville,amnd-winter-2007-junior-3,Garville,,archive:amnd-winter-2007:junior-3:garville:none
cheerio-netball-club,amnd-winter-2007-junior-3,Cheerio,,archive:amnd-winter-2007:junior-3:cheerio-netball-club:none
harlequin,amnd-winter-2007-junior-3,Harlequin,,archive:amnd-winter-2007:junior-3:harlequin:none
norwood-netball-club,amnd-winter-2007-junior-3,Newton Jaguars,,archive:amnd-winter-2007:junior-3:norwood-netball-club:none
adelaide-cougars,amnd-winter-2007-junior-3,Adelaide Cougars,,archive:amnd-winter-2007:junior-3:adelaide-cougars:none
woods-panthers,amnd-winter-2007-junior-3,Woods Panthers,,archive:amnd-winter-2007:junior-3:woods-panthers:none
contax,amnd-winter-2007-junior-4,Contax,1,archive:amnd-winter-2007:junior-4:contax:1
contax,amnd-winter-2007-junior-4,Contax,2,archive:amnd-winter-2007:junior-4:contax:2
tango-netball-club-inc,amnd-winter-2007-junior-4,Tango,,archive:amnd-winter-2007:junior-4:tango-netball-club-inc:none
northeast-zodiac,amnd-winter-2007-junior-4,Northeast Zodiacs,,archive:amnd-winter-2007:junior-4:northeast-zodiac:none
oakdale-netball-club-sa,amnd-winter-2007-junior-4,Oakdale,,archive:amnd-winter-2007:junior-4:oakdale-netball-club-sa:none
garville,amnd-winter-2007-junior-4,Garville,2,archive:amnd-winter-2007:junior-4:garville:2
woods-panthers,amnd-winter-2007-junior-4,Woods Panthers,,archive:amnd-winter-2007:junior-4:woods-panthers:none
matrics,amnd-winter-2007-junior-4,Matrics,,archive:amnd-winter-2007:junior-4:matrics:none
norwood-netball-club,amnd-winter-2007-junior-4,Newton Jaguars,,archive:amnd-winter-2007:junior-4:norwood-netball-club:none
garville,amnd-winter-2007-junior-4,Garville,1,archive:amnd-winter-2007:junior-4:garville:1
tango-netball-club-inc,amnd-winter-2007-junior-5,Tango,1,archive:amnd-winter-2007:junior-5:tango-netball-club-inc:1
adelaide-wildcats,amnd-winter-2007-junior-5,Adelaide Wildcats,,archive:amnd-winter-2007:junior-5:adelaide-wildcats:none
tango-netball-club-inc,amnd-winter-2007-junior-5,Tango,2,archive:amnd-winter-2007:junior-5:tango-netball-club-inc:2
metro-jets,amnd-winter-2007-junior-5,Western Jets,,archive:amnd-winter-2007:junior-5:metro-jets:none
woods-panthers,amnd-winter-2007-junior-5,Woods Panthers,,archive:amnd-winter-2007:junior-5:woods-panthers:none
devils-sports,amnd-winter-2007-junior-5,Devils Sports,,archive:amnd-winter-2007:junior-5:devils-sports:none
adelaide-cougars,amnd-winter-2007-junior-5,Adelaide Cougars,,archive:amnd-winter-2007:junior-5:adelaide-cougars:none
semaphore,amnd-winter-2007-junior-5,Semaphore,,archive:amnd-winter-2007:junior-5:semaphore:none
cheerio-netball-club,amnd-winter-2007-junior-5,Cheerio,,archive:amnd-winter-2007:junior-5:cheerio-netball-club:none
contax,amnd-winter-2007-junior-6,Contax,,archive:amnd-winter-2007:junior-6:contax:none
cheerio-netball-club,amnd-winter-2007-junior-6,Cheerio,,archive:amnd-winter-2007:junior-6:cheerio-netball-club:none
woods-panthers,amnd-winter-2007-junior-6,Woods Panthers,,archive:amnd-winter-2007:junior-6:woods-panthers:none
metro-jets,amnd-winter-2007-junior-6,Western Jets,,archive:amnd-winter-2007:junior-6:metro-jets:none
garville,amnd-winter-2007-junior-6,Garville,,archive:amnd-winter-2007:junior-6:garville:none
matrics,amnd-winter-2007-junior-6,Matrics,,archive:amnd-winter-2007:junior-6:matrics:none
norwood-netball-club,amnd-winter-2007-junior-6,Newton Jaguars,,archive:amnd-winter-2007:junior-6:norwood-netball-club:none
oakdale-netball-club-sa,amnd-winter-2007-junior-6,Oakdale,,archive:amnd-winter-2007:junior-6:oakdale-netball-club-sa:none
adelaide-wildcats,amnd-winter-2007-junior-7,Adelaide Wildcats,,archive:amnd-winter-2007:junior-7:adelaide-wildcats:none
metro-jets,amnd-winter-2007-junior-7,Western Jets,,archive:amnd-winter-2007:junior-7:metro-jets:none
woods-panthers,amnd-winter-2007-junior-7,Woods Panthers,1,archive:amnd-winter-2007:junior-7:woods-panthers:1
semaphore,amnd-winter-2007-junior-7,Semaphore,,archive:amnd-winter-2007:junior-7:semaphore:none
garville,amnd-winter-2007-junior-7,Garville,,archive:amnd-winter-2007:junior-7:garville:none
tango-netball-club-inc,amnd-winter-2007-junior-7,Tango,,archive:amnd-winter-2007:junior-7:tango-netball-club-inc:none
cheerio-netball-club,amnd-winter-2007-junior-7,Cheerio,1,archive:amnd-winter-2007:junior-7:cheerio-netball-club:1
woods-panthers,amnd-winter-2007-junior-7,Woods Panthers,2,archive:amnd-winter-2007:junior-7:woods-panthers:2
matrics,amnd-winter-2007-junior-7,Matrics,,archive:amnd-winter-2007:junior-7:matrics:none
cheerio-netball-club,amnd-winter-2007-junior-7,Cheerio,2,archive:amnd-winter-2007:junior-7:cheerio-netball-club:2
tango-netball-club-inc,amnd-winter-2007-primary-1,Tango,1,archive:amnd-winter-2007:primary-1:tango-netball-club-inc:1
contax,amnd-winter-2007-primary-1,Contax,1,archive:amnd-winter-2007:primary-1:contax:1
matrics,amnd-winter-2007-primary-1,Matrics,,archive:amnd-winter-2007:primary-1:matrics:none
woods-panthers,amnd-winter-2007-primary-1,Woods Panthers,,archive:amnd-winter-2007:primary-1:woods-panthers:none
harlequin,amnd-winter-2007-primary-1,Harlequin,,archive:amnd-winter-2007:primary-1:harlequin:none
tango-netball-club-inc,amnd-winter-2007-primary-1,Tango,2,archive:amnd-winter-2007:primary-1:tango-netball-club-inc:2
contax,amnd-winter-2007-primary-1,Contax,2,archive:amnd-winter-2007:primary-1:contax:2
norwood-netball-club,amnd-winter-2007-primary-1,Newton Jaguars,,archive:amnd-winter-2007:primary-1:norwood-netball-club:none
adelaide-cougars,amnd-winter-2007-primary-2,Adelaide Cougars,,archive:amnd-winter-2007:primary-2:adelaide-cougars:none
metro-jets,amnd-winter-2007-primary-2,Western Jets,,archive:amnd-winter-2007:primary-2:metro-jets:none
contax,amnd-winter-2007-primary-2,Contax,,archive:amnd-winter-2007:primary-2:contax:none
garville,amnd-winter-2007-primary-2,Garville,,archive:amnd-winter-2007:primary-2:garville:none
oakdale-netball-club-sa,amnd-winter-2007-primary-2,Oakdale,,archive:amnd-winter-2007:primary-2:oakdale-netball-club-sa:none
woods-panthers,amnd-winter-2007-primary-2,Woods Panthers,,archive:amnd-winter-2007:primary-2:woods-panthers:none
harlequin,amnd-winter-2007-primary-2,Harlequin,,archive:amnd-winter-2007:primary-2:harlequin:none
matrics,amnd-winter-2007-primary-2,Matrics,,archive:amnd-winter-2007:primary-2:matrics:none
contax,amnd-winter-2007-primary-3,Contax,1,archive:amnd-winter-2007:primary-3:contax:1
tango-netball-club-inc,amnd-winter-2007-primary-3,Tango,,archive:amnd-winter-2007:primary-3:tango-netball-club-inc:none
