grade_key,club_key,squad_number,playhq_id,display_name,ladder_position,position_uncertain,played,won,drawn,lost,byes,goals_for,goals_against,goal_difference,points,percentage,shots_attempted,shots_scored,source,placement_basis,notes,scraped_at
amnd-winter-2008-b-3,noarlunga,,archive:amnd-winter-2008:b-3:noarlunga:none,Noarlunga,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-3,heatwave,,archive:amnd-winter-2008:b-3:heatwave:none,Heatwave,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-3,seymour-o-c,,archive:amnd-winter-2008:b-3:seymour-o-c:none,Seymour O.C.,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-3,matrics,,archive:amnd-winter-2008:b-3:matrics:none,Matrics,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-4,adelaide-university,,archive:amnd-winter-2008:b-4:adelaide-university:none,Adelaide University,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-4,adelaide-cougars,,archive:amnd-winter-2008:b-4:adelaide-cougars:none,Adelaide Cougars,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-4,cheerio-netball-club,,archive:amnd-winter-2008:b-4:cheerio-netball-club:none,Cheerio,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-4,tango-netball-club-inc,,archive:amnd-winter-2008:b-4:tango-netball-club-inc:none,Tango,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-4,flinders-university,,archive:amnd-winter-2008:b-4:flinders-university:none,Flinders University,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-4,garville,,archive:amnd-winter-2008:b-4:garville:none,Garville,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,city-coasters,,archive:amnd-winter-2008:b-5:city-coasters:none,City Coasters,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,sacred-heart-o-c,,archive:amnd-winter-2008:b-5:sacred-heart-o-c:none,Sacred Heart O.C.,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,adelaide-university,,archive:amnd-winter-2008:b-5:adelaide-university:none,Adelaide University,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,flinders-university,,archive:amnd-winter-2008:b-5:flinders-university:none,Flinders University,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,garville,,archive:amnd-winter-2008:b-5:garville:none,Garville,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,harlequin,,archive:amnd-winter-2008:b-5:harlequin:none,Harlequin,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,contax,,archive:amnd-winter-2008:b-5:contax:none,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-b-5,metro-jets,,archive:amnd-winter-2008:b-5:metro-jets:none,Western Jets,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,westminster-o-s,,archive:amnd-winter-2008:c-1:westminster-o-s:none,Westminster O.S.,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,woods-panthers,,archive:amnd-winter-2008:c-1:woods-panthers:none,Woods Panthers,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,old-ignatians,,archive:amnd-winter-2008:c-1:old-ignatians:none,Old Ignatians,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,norwood-netball-club,,archive:amnd-winter-2008:c-1:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,oakdale-netball-club-sa,,archive:amnd-winter-2008:c-1:oakdale-netball-club-sa:none,Oakdale,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,semaphore,,archive:amnd-winter-2008:c-1:semaphore:none,Semaphore,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,adelaide-wildcats,,archive:amnd-winter-2008:c-1:adelaide-wildcats:none,Adelaide Wildcats,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,cheerio-netball-club,,archive:amnd-winter-2008:c-1:cheerio-netball-club:none,Cheerio,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,adelaide-cougars,,archive:amnd-winter-2008:c-1:adelaide-cougars:none,Adelaide Cougars,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-1,matrics,,archive:amnd-winter-2008:c-1:matrics:none,Matrics,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,city-coasters,,archive:amnd-winter-2008:c-2:city-coasters:none,City Coasters,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,westminster-o-s,,archive:amnd-winter-2008:c-2:westminster-o-s:none,Westminster O.S.,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,pembroke-o-s,,archive:amnd-winter-2008:c-2:pembroke-o-s:none,Pembroke O.S.,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,woods-panthers,,archive:amnd-winter-2008:c-2:woods-panthers:none,Woods Panthers,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,adelaide-university,2,archive:amnd-winter-2008:c-2:adelaide-university:2,Adelaide Uni.,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,norwood-netball-club,,archive:amnd-winter-2008:c-2:norwood-netball-club:none,Newton Jaguars,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,immanuel-doves,,archive:amnd-winter-2008:c-2:immanuel-doves:none,Immanuel,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,adelaide-university,1,archive:amnd-winter-2008:c-2:adelaide-university:1,Adelaide Uni.,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-2,metro-jets,,archive:amnd-winter-2008:c-2:metro-jets:none,Western Jets,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,sa-ladybirds,,archive:amnd-winter-2008:c-3:sa-ladybirds:none,Ladybirds,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,adelaide-wildcats,,archive:amnd-winter-2008:c-3:adelaide-wildcats:none,Adelaide Wildcats,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,annesley-o-s,,archive:amnd-winter-2008:c-3:annesley-o-s:none,Annesley O.S.,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,adelaide-swish,,archive:amnd-winter-2008:c-3:adelaide-swish:none,Adelaide Swish,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,cheerio-netball-club,,archive:amnd-winter-2008:c-3:cheerio-netball-club:none,Cheerio,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,flinders-university,,archive:amnd-winter-2008:c-3:flinders-university:none,Flinders University,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,sacred-heart-o-c,,archive:amnd-winter-2008:c-3:sacred-heart-o-c:none,Sacred Heart O.C.,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,pembroke-o-s,,archive:amnd-winter-2008:c-3:pembroke-o-s:none,Pembroke O.S.,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-3,adelaide-university,,archive:amnd-winter-2008:c-3:adelaide-university:none,Adelaide University,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,cheerio-netball-club,,archive:amnd-winter-2008:c-4:cheerio-netball-club:none,Cheerio,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,westminster-o-s,,archive:amnd-winter-2008:c-4:westminster-o-s:none,Westminster O.S.,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,semaphore,,archive:amnd-winter-2008:c-4:semaphore:none,Semaphore,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,city-coasters,,archive:amnd-winter-2008:c-4:city-coasters:none,City Coasters,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,matrics,,archive:amnd-winter-2008:c-4:matrics:none,Matrics,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,flinders-university,,archive:amnd-winter-2008:c-4:flinders-university:none,Flinders University,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,pembroke-o-s,,archive:amnd-winter-2008:c-4:pembroke-o-s:none,Pembroke O.S.,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,sacred-heart-o-c,,archive:amnd-winter-2008:c-4:sacred-heart-o-c:none,Sacred Heart O.C.,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-c-4,adelaide-university,,archive:amnd-winter-2008:c-4:adelaide-university:none,Adelaide University,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-h-grade,norwood-netball-club,,archive:amnd-winter-2008:h-grade:norwood-netball-club:none,Jaguars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-h-grade,matrics,,archive:amnd-winter-2008:h-grade:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-h-grade,metro-jets,,archive:amnd-winter-2008:h-grade:metro-jets:none,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-h-grade,harlequin,,archive:amnd-winter-2008:h-grade:harlequin:none,Harlequin,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-h-grade,contax,,archive:amnd-winter-2008:h-grade:contax:none,Contax,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-h-grade,woods-panthers,,archive:amnd-winter-2008:h-grade:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,adelaide-cougars,,archive:amnd-winter-2008:inter-1:adelaide-cougars:none,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,contax,,archive:amnd-winter-2008:inter-1:contax:none,Contax,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,oakdale-netball-club-sa,,archive:amnd-winter-2008:inter-1:oakdale-netball-club-sa:none,Oakdale,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,harlequin,1,archive:amnd-winter-2008:inter-1:harlequin:1,Harlequin,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,norwood-netball-club,,archive:amnd-winter-2008:inter-1:norwood-netball-club:none,Newton Jaguars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,woods-panthers,,archive:amnd-winter-2008:inter-1:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,harlequin,2,archive:amnd-winter-2008:inter-1:harlequin:2,Harlequin,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,tango-netball-club-inc,,archive:amnd-winter-2008:inter-1:tango-netball-club-inc:none,Tango,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,matrics,,archive:amnd-winter-2008:inter-1:matrics:none,Matrics,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-1,garville,,archive:amnd-winter-2008:inter-1:garville:none,Garville,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,metro-jets,1,archive:amnd-winter-2008:inter-2:metro-jets:1,Western Jets,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,oakdale-netball-club-sa,,archive:amnd-winter-2008:inter-2:oakdale-netball-club-sa:none,Oakdale,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,contax,1,archive:amnd-winter-2008:inter-2:contax:1,Contax,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,metro-jets,2,archive:amnd-winter-2008:inter-2:metro-jets:2,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,adelaide-cougars,,archive:amnd-winter-2008:inter-2:adelaide-cougars:none,Adelaide Cougars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,woods-panthers,,archive:amnd-winter-2008:inter-2:woods-panthers:none,Woods Panthers,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,contax,2,archive:amnd-winter-2008:inter-2:contax:2,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,norwood-netball-club,,archive:amnd-winter-2008:inter-2:norwood-netball-club:none,Newton Jaguars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-2,garville,,archive:amnd-winter-2008:inter-2:garville:none,Garville,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,tango-netball-club-inc,1,archive:amnd-winter-2008:inter-3:tango-netball-club-inc:1,Tango,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,matrics,,archive:amnd-winter-2008:inter-3:matrics:none,Matrics,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,harlequin,,archive:amnd-winter-2008:inter-3:harlequin:none,Harlequin,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,metro-jets,,archive:amnd-winter-2008:inter-3:metro-jets:none,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,cheerio-netball-club,,archive:amnd-winter-2008:inter-3:cheerio-netball-club:none,Cheerio,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,contax,,archive:amnd-winter-2008:inter-3:contax:none,Contax,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,woods-panthers,,archive:amnd-winter-2008:inter-3:woods-panthers:none,Woods Panthers,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,norwood-netball-club,,archive:amnd-winter-2008:inter-3:norwood-netball-club:none,Newton Jaguars,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,tango-netball-club-inc,2,archive:amnd-winter-2008:inter-3:tango-netball-club-inc:2,Tango,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-3,oakdale-netball-club-sa,,archive:amnd-winter-2008:inter-3:oakdale-netball-club-sa:none,Oakdale,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,adelaide-cougars,1,archive:amnd-winter-2008:inter-4:adelaide-cougars:1,Adelaide Cougars,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,cheerio-netball-club,,archive:amnd-winter-2008:inter-4:cheerio-netball-club:none,Cheerio,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,garville,,archive:amnd-winter-2008:inter-4:garville:none,Garville,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,woods-panthers,,archive:amnd-winter-2008:inter-4:woods-panthers:none,Woods Panthers,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,tango-netball-club-inc,,archive:amnd-winter-2008:inter-4:tango-netball-club-inc:none,Tango,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,norwood-netball-club,,archive:amnd-winter-2008:inter-4:norwood-netball-club:none,Newton Jaguars,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,contax,,archive:amnd-winter-2008:inter-4:contax:none,Contax,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,matrics,,archive:amnd-winter-2008:inter-4:matrics:none,Matrics,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,metro-jets,,archive:amnd-winter-2008:inter-4:metro-jets:none,Western Jets,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-4,adelaide-cougars,2,archive:amnd-winter-2008:inter-4:adelaide-cougars:2,Adelaide Cougars,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,garville,,archive:amnd-winter-2008:inter-5:garville:none,Garville,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,sa-ladybirds,,archive:amnd-winter-2008:inter-5:sa-ladybirds:none,Ladybirds,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,semaphore,,archive:amnd-winter-2008:inter-5:semaphore:none,Semaphore,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,norwood-netball-club,,archive:amnd-winter-2008:inter-5:norwood-netball-club:none,Newton Jaguars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,metro-jets,,archive:amnd-winter-2008:inter-5:metro-jets:none,Western Jets,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,adelaide-wildcats,,archive:amnd-winter-2008:inter-5:adelaide-wildcats:none,Adelaide Wildcats,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,woods-panthers,,archive:amnd-winter-2008:inter-5:woods-panthers:none,Woods Panthers,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-inter-5,cheerio-netball-club,,archive:amnd-winter-2008:inter-5:cheerio-netball-club:none,Cheerio,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,contax,,archive:amnd-winter-2008:junior-1:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,tango-netball-club-inc,,archive:amnd-winter-2008:junior-1:tango-netball-club-inc:none,Tango,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,adelaide-cougars,,archive:amnd-winter-2008:junior-1:adelaide-cougars:none,Adelaide Cougars,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,metro-jets,,archive:amnd-winter-2008:junior-1:metro-jets:none,Western Jets,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,harlequin,,archive:amnd-winter-2008:junior-1:harlequin:none,Harlequin,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,matrics,,archive:amnd-winter-2008:junior-1:matrics:none,Matrics,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,norwood-netball-club,,archive:amnd-winter-2008:junior-1:norwood-netball-club:none,Newton Jaguars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-1,woods-panthers,,archive:amnd-winter-2008:junior-1:woods-panthers:none,Woods Panthers,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,contax,,archive:amnd-winter-2008:junior-2:contax:none,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,adelaide-wildcats,,archive:amnd-winter-2008:junior-2:adelaide-wildcats:none,Adelaide Wildcats,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,metro-jets,1,archive:amnd-winter-2008:junior-2:metro-jets:1,Western Jets,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,tango-netball-club-inc,,archive:amnd-winter-2008:junior-2:tango-netball-club-inc:none,Tango,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,harlequin,,archive:amnd-winter-2008:junior-2:harlequin:none,Harlequin,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,garville,,archive:amnd-winter-2008:junior-2:garville:none,Garville,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,oakdale-netball-club-sa,,archive:amnd-winter-2008:junior-2:oakdale-netball-club-sa:none,Oakdale,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-2,metro-jets,2,archive:amnd-winter-2008:junior-2:metro-jets:2,Western Jets,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,contax,2,archive:amnd-winter-2008:junior-3:contax:2,Contax,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,garville,,archive:amnd-winter-2008:junior-3:garville:none,Garville,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,contax,1,archive:amnd-winter-2008:junior-3:contax:1,Contax,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,northeast-zodiac,,archive:amnd-winter-2008:junior-3:northeast-zodiac:none,Northeast Zodiacs,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,norwood-netball-club,,archive:amnd-winter-2008:junior-3:norwood-netball-club:none,Newton Jaguars,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,matrics,,archive:amnd-winter-2008:junior-3:matrics:none,Matrics,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,tango-netball-club-inc,,archive:amnd-winter-2008:junior-3:tango-netball-club-inc:none,Tango,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,woods-panthers,1,archive:amnd-winter-2008:junior-3:woods-panthers:1,Woods Panthers,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,woods-panthers,2,archive:amnd-winter-2008:junior-3:woods-panthers:2,Woods Panthers,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-3,adelaide-cougars,,archive:amnd-winter-2008:junior-3:adelaide-cougars:none,Adelaide Cougars,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,oakdale-netball-club-sa,,archive:amnd-winter-2008:junior-4:oakdale-netball-club-sa:none,Oakdale,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,tango-netball-club-inc,,archive:amnd-winter-2008:junior-4:tango-netball-club-inc:none,Tango,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,contax,,archive:amnd-winter-2008:junior-4:contax:none,Contax,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,garville,,archive:amnd-winter-2008:junior-4:garville:none,Garville,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,woods-panthers,,archive:amnd-winter-2008:junior-4:woods-panthers:none,Woods Panthers,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,harlequin,,archive:amnd-winter-2008:junior-4:harlequin:none,Harlequin,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,norwood-netball-club,,archive:amnd-winter-2008:junior-4:norwood-netball-club:none,Newton Jaguars,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,matrics,,archive:amnd-winter-2008:junior-4:matrics:none,Matrics,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,cheerio-netball-club,,archive:amnd-winter-2008:junior-4:cheerio-netball-club:none,Cheerio,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-4,metro-jets,,archive:amnd-winter-2008:junior-4:metro-jets:none,Western Jets,10,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,woods-panthers,1,archive:amnd-winter-2008:junior-5:woods-panthers:1,Woods Panthers,1,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,woods-panthers,2,archive:amnd-winter-2008:junior-5:woods-panthers:2,Woods Panthers,2,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,cheerio-netball-club,,archive:amnd-winter-2008:junior-5:cheerio-netball-club:none,Cheerio,3,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,adelaide-cougars,,archive:amnd-winter-2008:junior-5:adelaide-cougars:none,Adelaide Cougars,4,1,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,semaphore,,archive:amnd-winter-2008:junior-5:semaphore:none,Semaphore,5,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,adelaide-wildcats,,archive:amnd-winter-2008:junior-5:adelaide-wildcats:none,Adelaide Wildcats,6,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,garville,,archive:amnd-winter-2008:junior-5:garville:none,Garville,7,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,sa-ladybirds,,archive:amnd-winter-2008:junior-5:sa-ladybirds:none,Ladybirds,8,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
amnd-winter-2008-junior-5,metro-jets,,archive:amnd-winter-2008:junior-5:metro-jets:none,Western Jets,9,0,,,,,,,,,,,,,archive_pdf,final_premiership_placings,,
